Bid Price,Bid Size,Bid Amount,Ask Price,Ask Size,Ask Amount,Spread,Diff Size
1270.11,23.54084046,1,1315.4,1.42344077,1,-45.29000000000019,22.11739969
1270.04,0.02766382,1,1315.46,0.009,1,-45.42000000000007,0.018663819999999998
1270.0,617.52067249,43,1315.49,0.02120539,1,-45.49000000000001,617.4994671000001
1269.92,0.01574902,1,1315.61,0.02460576,1,-45.68999999999983,-0.008856740000000002
1269.91,0.05018947,1,1315.62,0.024,1,-45.70999999999981,0.02618947
1269.89,0.02361893,1,1315.71,0.011,1,-45.819999999999936,0.01261893
1269.83,0.02532458,1,1315.79,0.0015,1,-45.960000000000036,0.023824579999999998
1269.8,1.0,1,1315.85,0.02633786,1,-46.049999999999955,0.97366214
1269.75,0.03,1,1315.86,0.00834199,1,-46.1099999999999,0.02165801
1269.67,1.03644127,1,1315.87,0.00188734,1,-46.19999999999982,1.0345539300000002
1269.56,0.0200058,1,1315.89,0.08294576,2,-46.330000000000155,-0.06293995999999999
1269.49,0.11232502,1,1315.96,0.03,1,-46.47000000000003,0.08232502
1269.41,0.0070552,1,1316.02,0.00875084,1,-46.6099999999999,-0.0016956399999999991
1269.39,0.02,1,1316.03,0.03847915,1,-46.63999999999987,-0.018479149999999996
1269.36,0.3,1,1316.09,0.00275974,1,-46.73000000000002,0.29724026
1269.33,0.02144884,1,1316.33,0.23092354,1,-47.0,-0.2094747
1269.32,0.03915482,1,1316.41,0.30870096,1,-47.090000000000146,-0.26954614000000005
1269.19,0.00132211,1,1316.59,0.0386043,2,-47.399999999999864,-0.03728219
1269.17,0.06331531,1,1316.64,0.00289096,1,-47.47000000000003,0.06042435
1269.14,0.01959585,1,1316.65,0.01,1,-47.50999999999999,0.009595850000000001
1269.04,0.07745576,1,1316.66,0.013,1,-47.62000000000012,0.06445576
1269.03,0.01297376,1,1316.68,0.04024633,1,-47.65000000000009,-0.027272569999999996
1269.0,3.61169485,6,1316.77,0.022,1,-47.76999999999998,3.5896948500000003
1268.84,0.01,1,1316.79,0.07210025,1,-47.950000000000045,-0.06210025
1268.81,0.45745105,1,1316.98,0.02537081,1,-48.17000000000007,0.43208024
1268.76,0.0278999,1,1317.0,44.08402695,3,-48.24000000000001,-44.05612705
1268.75,0.02055328,1,1317.06,0.00239667,1,-48.309999999999945,0.01815661
1268.6,0.24,1,1317.21,0.5427454,3,-48.61000000000013,-0.30274540000000005
1268.47,0.03858405,1,1317.27,0.03,1,-48.799999999999955,0.008584050000000003
1268.39,0.5,1,1317.46,0.02038982,1,-49.069999999999936,0.47961018
1268.35,0.24,1,1317.48,0.44570433,1,-49.13000000000011,-0.20570433
1268.29,0.02352,1,1317.55,0.02721542,1,-49.25999999999999,-0.0036954200000000013
1268.19,0.24,1,1317.58,0.03950621,1,-49.38999999999987,0.20049379
1268.14,0.24,1,1317.63,0.024,1,-49.49000000000001,0.216
1268.1,0.008,1,1317.98,0.01583611,1,-49.88000000000011,-0.00783611
1268.09,0.00192895,1,1318.0,0.58,2,-49.91000000000008,-0.5780710499999999
1268.08,0.02601104,1,1318.03,0.00100803,1,-49.950000000000045,0.02500301
1268.07,0.04084967,1,1318.07,0.0054596,1,-50.0,0.035390069999999996
1268.0,29.8936144,12,1318.09,0.06175771,1,-50.08999999999992,29.831856690000002
1267.97,0.0099,1,1318.11,0.01611736,1,-50.13999999999987,-0.00621736
1267.95,0.03043889,1,1318.13,0.01971173,1,-50.180000000000064,0.01072716
1267.78,0.07392695,1,1318.15,0.1106661,1,-50.37000000000012,-0.03673915
1267.77,0.011,1,1318.19,0.00615674,1,-50.42000000000007,0.004843259999999999
1267.75,0.00392033,1,1318.21,0.46870395,1,-50.460000000000036,-0.46478361999999995
1267.62,0.24,1,1318.31,0.20101738,1,-50.690000000000055,0.038982619999999996
1267.57,0.078,1,1318.41,0.12,1,-50.840000000000146,-0.041999999999999996
1267.55,0.02672684,1,1318.63,0.02494815,1,-51.080000000000155,0.001778690000000003
1267.5,0.2749497,2,1318.71,0.10855981,1,-51.210000000000036,0.16638989
1267.49,0.25,1,1318.76,0.02013589,1,-51.26999999999998,0.22986411
1267.47,0.00124768,1,1318.82,0.02303821,1,-51.34999999999991,-0.02179053
1267.46,0.0200037,1,1318.84,0.04895548,1,-51.37999999999988,-0.028951780000000003
1267.42,0.0156854,1,1318.95,0.01536074,1,-51.52999999999997,0.0003246599999999992
1267.33,0.25474845,2,1319.0,78.19796961,3,-51.67000000000007,-77.94322116000001
1267.32,7.40199074,2,1319.05,0.02040863,1,-51.73000000000002,7.381582109999999
1267.31,0.29418967,1,1319.06,0.0282806,2,-51.75,0.26590907
1267.29,0.01501996,1,1319.35,0.01543172,1,-52.059999999999945,-0.00041175999999999886
1267.27,0.03944714,1,1319.37,0.03018823,1,-52.09999999999991,0.009258909999999999
1267.24,0.02151797,1,1319.5,15.34894105,1,-52.25999999999999,-15.32742308
1267.18,0.12353125,1,1319.51,0.02114411,1,-52.32999999999993,0.10238713999999999
1267.08,0.27572601,1,1319.53,0.09806267,1,-52.450000000000045,0.17766334
1267.01,0.93508436,1,1319.55,0.04301186,1,-52.539999999999964,0.8920724999999999
1267.0,1.13142813,6,1319.61,0.00157768,1,-52.6099999999999,1.12985045
1266.97,0.78762753,2,1319.76,0.03912508,1,-52.789999999999964,0.7485024499999999
1266.95,0.00156912,1,1319.79,0.17706041,1,-52.83999999999992,-0.17549129
1266.87,12.0,1,1319.83,0.00575464,1,-52.960000000000036,11.99424536
1266.86,0.00157239,1,1319.88,0.037,1,-53.02000000000021,-0.03542761
1266.84,0.0666935,1,1320.0,29.58423754,17,-53.16000000000008,-29.51754404
1266.82,0.02,1,1320.19,0.00450954,1,-53.37000000000012,0.015490460000000001
1266.75,0.01531358,2,1320.22,0.03,1,-53.47000000000003,-0.014686419999999999
1266.72,0.01611736,1,1320.23,0.06364185,1,-53.50999999999999,-0.04752449
1266.71,0.12,1,1320.25,0.02815997,1,-53.539999999999964,0.09184002999999999
1266.7,0.032,1,1320.35,0.10191364,1,-53.649999999999864,-0.06991364
1266.66,0.2,1,1320.38,0.0758322,1,-53.72000000000003,0.12416780000000001
1266.6,0.01381651,1,1320.39,0.07814463,1,-53.79000000000019,-0.06432812
1266.54,0.267,1,1320.5,0.00689003,1,-53.960000000000036,0.26010997
1266.46,0.0099,1,1320.55,0.01,1,-54.08999999999992,-9.99999999999994e-05
1266.45,0.02083333,1,1320.76,0.03653349,1,-54.309999999999945,-0.01570016
1266.37,0.01263453,1,1320.77,0.01800404,1,-54.40000000000009,-0.005369509999999999
1266.25,0.00239667,1,1320.81,0.0281554,1,-54.559999999999945,-0.02575873
1266.15,0.293,1,1320.82,0.01412448,1,-54.669999999999845,0.27887552
1266.04,0.0099,1,1321.0,0.17312842,1,-54.960000000000036,-0.16322842
1266.0,155.75924569,14,1321.18,0.037,1,-55.180000000000064,155.72224569
1265.93,0.019591,1,1321.2,0.043,1,-55.26999999999998,-0.023408999999999996
1265.91,0.02435499,1,1321.31,0.02363705,1,-55.399999999999864,0.0007179400000000002
1265.89,0.00883903,1,1321.35,0.16036949,1,-55.45999999999981,-0.15153046
1265.72,0.02360712,1,1321.41,0.12604741,1,-55.690000000000055,-0.10244029
1265.59,0.02524464,1,1321.46,0.00096215,1,-55.87000000000012,0.02428249
1265.58,0.01244489,1,1321.52,0.03,1,-55.940000000000055,-0.01755511
1265.51,0.0059998,1,1321.57,0.07183722,1,-56.059999999999945,-0.06583742
1265.45,0.09646355,1,1321.63,0.77750392,1,-56.180000000000064,-0.6810403700000001
1265.44,3.7,1,1321.69,0.00209858,1,-56.25,3.69790142
1265.4,0.00392761,1,1321.87,0.04482173,1,-56.4699999999998,-0.04089412
1265.35,0.01280279,1,1321.95,0.00963968,1,-56.600000000000136,0.0031631100000000002
1265.33,0.35607486,2,1321.97,0.06170273,1,-56.6400000000001,0.29437213
1265.3,63.2037667,3,1322.0,3.35915712,3,-56.700000000000045,59.844609580000004
1265.24,0.0376311,1,1322.02,0.5,1,-56.77999999999997,-0.46236889999999997
1265.17,0.01000152,1,1322.22,10.0,1,-57.049999999999955,-9.98999848
1265.14,0.08320819,1,1322.24,0.4,1,-57.09999999999991,-0.31679181
1265.13,0.01627798,1,1322.38,0.44405394,1,-57.25,-0.42777595999999996
1265.11,0.0007858,1,1322.39,0.16057914,1,-57.2800000000002,-0.15979334
1265.1,0.00296136,1,1322.51,0.043,1,-57.41000000000008,-0.04003863999999999
1265.06,0.0099,1,1322.59,0.03828846,1,-57.52999999999997,-0.028388460000000004
1265.02,0.02012245,1,1322.7,0.024,1,-57.680000000000064,-0.0038775500000000004
1265.0,21.44394006,28,1322.78,0.01611736,1,-57.77999999999997,21.4278227
1264.95,0.01964504,1,1322.85,0.07881098,1,-57.899999999999864,-0.05916594
1264.89,0.29219188,1,1322.87,0.012,1,-57.97999999999979,0.28019188
1264.85,0.007,1,1322.92,0.014,1,-58.070000000000164,-0.007
1264.84,0.11134839,1,1323.0,0.83338752,2,-58.16000000000008,-0.7220391300000001
1264.81,0.49,1,1323.07,0.01933586,1,-58.25999999999999,0.47066414
1264.69,0.07415708,1,1323.08,0.01226222,1,-58.38999999999987,0.061894859999999996
1264.59,0.29,1,1323.09,0.10286589,1,-58.5,0.18713410999999996
1264.56,0.12562322,1,1323.23,0.015,1,-58.67000000000007,0.11062322000000001
1264.53,0.038,1,1323.28,0.81925641,2,-58.75,-0.78125641
1264.47,0.00096215,1,1323.29,0.0188719,1,-58.819999999999936,-0.017909750000000002
1264.45,0.00592958,1,1323.33,0.01555178,2,-58.87999999999988,-0.0096222
1264.41,0.00505739,1,1323.34,0.00077371,1,-58.929999999999836,0.00428368
1264.36,0.60720324,2,1323.4,0.07174041,1,-59.04000000000019,0.5354628300000001
1264.25,0.02,1,1323.55,0.02524479,1,-59.299999999999955,-0.005244789999999999
1264.14,0.00555306,1,1323.57,0.01462471,1,-59.429999999999836,-0.00907165
1264.12,0.00101653,1,1323.6,0.016,1,-59.48000000000002,-0.01498347
1264.1,0.45915549,1,1323.61,0.0358016,1,-59.50999999999999,0.42335389
1264.07,0.50190429,2,1323.83,0.043,1,-59.75999999999999,0.45890429000000005
1264.03,0.0099,1,1323.9,0.017192,2,-59.87000000000012,-0.007291999999999998
1264.0,0.26128832,3,1323.93,0.03447489,1,-59.930000000000064,0.22681343
1263.95,1.0,1,1324.0,4.4,6,-60.049999999999955,-3.4000000000000004
1263.93,0.00786435,1,1324.05,0.012,1,-60.11999999999989,-0.004135649999999999
1263.9,0.07864546,1,1324.07,0.06830265,1,-60.169999999999845,0.010342809999999994
1263.78,0.00891397,1,1324.11,0.0270805,1,-60.32999999999993,-0.01816653
1263.77,0.02133862,1,1324.15,0.05350688,1,-60.38000000000011,-0.032168260000000004
1263.75,0.19780811,1,1324.16,0.02107003,1,-60.41000000000008,0.17673808000000002
1263.74,0.02203668,1,1324.24,0.045,1,-60.5,-0.02296332
1263.72,0.02780217,1,1324.25,0.024,1,-60.52999999999997,0.0038021700000000005
1263.68,0.26269309,1,1324.32,0.03,1,-60.63999999999987,0.23269309000000002
1263.61,0.407,1,1324.39,0.08487012,1,-60.7800000000002,0.32212988
1263.6,0.10164181,3,1324.45,0.01216,1,-60.850000000000136,0.08948181
1263.58,0.04385756,2,1324.46,0.0048933,1,-60.88000000000011,0.03896426
1263.57,0.14821272,1,1324.55,0.015,1,-60.98000000000002,0.13321272
1263.55,1.4965455,2,1324.6,0.06343196,1,-61.049999999999955,1.4331135400000001
1263.28,0.001,1,1324.67,0.06145074,1,-61.3900000000001,-0.060450739999999996
1263.23,0.00059015,1,1324.77,0.17160966,1,-61.539999999999964,-0.17101950999999999
1263.15,0.10525235,3,1324.79,0.02656807,1,-61.63999999999987,0.07868428
1263.0,4.77645225,6,1324.91,0.62153445,1,-61.91000000000008,4.1549178
1262.97,0.10762402,1,1324.95,0.2,1,-61.98000000000002,-0.09237598000000001
1262.87,0.0696656,1,1324.98,0.01930223,1,-62.11000000000013,0.05036336999999999
1262.86,0.06363168,1,1325.0,36.76614939,15,-62.1400000000001,-36.70251771
1262.77,0.00787158,1,1325.18,0.14,1,-62.41000000000008,-0.13212842000000002
1262.7,0.0194759,1,1325.21,1.0,1,-62.50999999999999,-0.9805241
1262.48,0.02803868,1,1325.22,0.000953,1,-62.74000000000001,0.02708568
1262.45,0.70437163,4,1325.26,0.01574917,1,-62.809999999999945,0.68862246
1262.42,0.13463592,2,1325.33,0.01486483,1,-62.909999999999854,0.11977109
1262.37,0.16,1,1325.35,0.16,1,-62.98000000000002,0.0
1262.34,0.1,1,1325.37,0.03018026,1,-63.02999999999997,0.06981974
1262.33,0.19685819,1,1325.39,0.02292394,1,-63.06000000000017,0.17393424999999998
1262.29,0.00853145,1,1325.41,0.04871265,1,-63.12000000000012,-0.0401812
1262.27,0.09340109,1,1325.43,0.01902603,1,-63.16000000000008,0.07437506
1262.24,0.01611736,1,1325.47,0.00187366,1,-63.23000000000002,0.014243700000000001
1262.21,0.0314058,1,1325.5,0.02145527,1,-63.289999999999964,0.009950529999999999
1262.14,0.0028071,1,1325.55,0.0152842,1,-63.409999999999854,-0.0124771
1262.11,0.01584648,1,1325.67,0.02684743,1,-63.56000000000017,-0.011000949999999999
1262.09,0.07875825,1,1325.86,0.0059998,1,-63.76999999999998,0.07275845
1262.03,0.01256739,1,1326.0,0.40502643,3,-63.97000000000003,-0.39245904
1262.0,41.59221204,13,1326.18,0.01622229,1,-64.18000000000006,41.57598975
1261.93,0.13013414,2,1326.22,0.02031654,1,-64.28999999999996,0.10981760000000002
1261.9,0.04334751,1,1326.25,0.016,1,-64.34999999999991,0.02734751
1261.77,0.02614112,1,1326.42,0.00572603,1,-64.65000000000009,0.02041509
1261.71,0.01971913,1,1326.43,0.016,1,-64.72000000000003,0.003719130000000001
1261.66,0.01969627,1,1326.45,0.06354371,2,-64.78999999999996,-0.04384744
1261.65,0.007,1,1326.51,0.01861809,1,-64.8599999999999,-0.011618090000000001
1261.56,0.01882344,1,1326.53,0.0181667,2,-64.97000000000003,0.0006567399999999994
1261.54,0.19698147,1,1326.55,0.02089243,1,-65.00999999999999,0.17608904
1261.49,0.0339227,1,1326.66,0.014,1,-65.17000000000007,0.0199227
1261.48,0.01575927,1,1326.69,0.03002172,1,-65.21000000000004,-0.01426245
1261.46,0.07429732,1,1326.73,0.016,1,-65.26999999999998,0.05829732
1261.27,0.08157705,1,1326.76,0.01040446,1,-65.49000000000001,0.07117259
1261.25,0.03247859,1,1326.87,0.5,1,-65.61999999999989,-0.46752141
1261.21,1.0,1,1327.18,8.94e-06,1,-65.97000000000003,0.99999106
1261.2,0.035,1,1327.19,0.015,1,-65.99000000000001,0.020000000000000004
1261.18,0.0267462,2,1327.2,0.03713563,1,-66.01999999999998,-0.010389430000000002
1261.09,0.19105755,2,1327.22,50.0,1,-66.13000000000011,-49.80894245
1261.07,0.02094554,1,1327.25,0.00286785,1,-66.18000000000006,0.01807769
1261.06,0.10814134,1,1327.29,0.02863864,10,-66.23000000000002,0.07950270000000001
1261.02,1.0,1,1327.3,0.44240561,1,-66.27999999999997,0.55759439
1261.01,0.16,1,1327.39,0.5270868,1,-66.38000000000011,-0.36708679999999994
1261.0,15.50771489,7,1327.45,0.02167338,1,-66.45000000000005,15.486041510000002
1260.99,0.00079303,1,1327.48,0.01611736,1,-66.49000000000001,-0.01532433
1260.98,0.0396439,1,1327.49,0.032,1,-66.50999999999999,0.007643900000000002
1260.95,0.39414726,1,1327.59,0.17819829,1,-66.63999999999987,0.21594897
1260.94,0.03046445,1,1327.77,0.043,1,-66.82999999999993,-0.012535549999999996
1260.86,5.07103023,2,1327.78,0.05,1,-66.92000000000007,5.02103023
1260.8,0.78997461,1,1327.93,0.03951931,2,-67.13000000000011,0.7504553
1260.78,5.0,1,1328.0,0.29273688,1,-67.22000000000003,4.70726312
1260.76,1.0,1,1328.07,0.03283245,1,-67.30999999999995,0.96716755
1260.71,0.01486483,1,1328.19,0.53019523,1,-67.48000000000002,-0.5153304
1260.63,0.00078849,1,1328.27,0.22884768,1,-67.63999999999987,-0.22805919
1260.62,0.0079326,1,1328.3,0.01404494,1,-67.68000000000006,-0.006112340000000001
1260.55,0.11839998,1,1328.72,0.03153838,1,-68.17000000000007,0.08686160000000001
1260.43,0.25235832,1,1328.8,0.032,1,-68.36999999999989,0.22035832000000002
1260.39,0.16,1,1328.92,0.33146413,2,-68.52999999999997,-0.17146413000000002
1260.33,0.0087,1,1328.96,0.16819901,2,-68.63000000000011,-0.15949901
1260.31,0.0157739,1,1328.98,0.19378232,1,-68.67000000000007,-0.17800842
1260.29,2.04123061,1,1329.05,0.77316337,1,-68.75999999999999,1.26806724
1260.24,0.007935,1,1329.1,0.05,1,-68.8599999999999,-0.042065000000000005
1260.18,0.00209858,1,1329.18,0.0380985,1,-69.0,-0.03599992
1260.1,1.0,1,1329.33,0.02020778,1,-69.23000000000002,0.97979222
1260.09,0.39441627,1,1329.47,0.04209069,1,-69.38000000000011,0.35232558
1260.08,0.02460576,1,1329.61,0.13,1,-69.52999999999997,-0.10539424
1260.04,0.00793626,1,1329.63,0.01218385,1,-69.59000000000015,-0.004247589999999999
1260.01,5.0,1,1329.77,0.02,1,-69.75999999999999,4.98
1260.0,81.53271742,70,1329.82,0.03918997,2,-69.81999999999994,81.49352745
1259.99,1.05551757,1,1329.9,0.10764626,1,-69.91000000000008,0.9478713099999999
1259.69,0.015,1,1330.0,114.51627425,20,-70.30999999999995,-114.50127425
1259.68,0.403,1,1330.01,0.17160965,1,-70.32999999999993,0.23139035000000002
1259.63,0.23726847,1,1330.03,0.07138252,1,-70.39999999999986,0.16588595
1259.62,0.01461114,1,1330.11,0.01219836,1,-70.49000000000001,0.00241278
1259.61,0.0244768,1,1330.17,0.02511925,1,-70.56000000000017,-0.0006424499999999993
1259.6,0.032,1,1330.35,0.03745147,1,-70.75,-0.00545147
1259.5,0.06947202,1,1330.42,0.101,2,-70.92000000000007,-0.03152798000000001
1259.48,50.01973036,2,1330.44,0.01888011,1,-70.96000000000004,50.00085025
1259.43,0.00711111,1,1330.46,0.032,1,-71.02999999999997,-0.02488889
1259.42,0.46086171,1,1330.47,0.07814463,1,-71.04999999999995,0.38271708
1259.38,0.01973193,1,1330.51,0.01890836,1,-71.12999999999988,0.0008235700000000026
1259.3,0.0794092,1,1330.59,0.00875084,1,-71.28999999999996,0.07065836
1259.22,0.02233413,1,1330.61,0.2,1,-71.38999999999987,-0.17766587
1259.21,0.03,1,1330.65,0.031,1,-71.44000000000005,-0.0010000000000000009
1259.19,1.54100937,1,1330.68,14.0,1,-71.49000000000001,-12.45899063
1259.15,0.03947107,1,1330.71,0.0269463,1,-71.55999999999995,0.012524769999999998
1259.12,0.03947201,1,1330.72,0.00824883,1,-71.60000000000014,0.031223180000000003
1259.09,50.0,1,1330.73,0.01961825,1,-71.6400000000001,49.98038175
1259.05,0.00100803,1,1330.82,0.045,1,-71.76999999999998,-0.04399197
1259.04,0.01238619,1,1330.89,0.014,1,-71.85000000000014,-0.0016138100000000002
1259.02,0.03426536,2,1330.93,0.014,1,-71.91000000000008,0.020265360000000003
1259.0,58.65924151,8,1330.95,0.00239667,1,-71.95000000000005,58.65684484
1258.9,0.00194303,1,1330.97,0.32757483,2,-72.06999999999994,-0.32563179999999997
1258.89,9.92938223,1,1330.99,0.014,1,-72.09999999999991,9.91538223
1258.82,0.01271031,1,1331.0,2.0,1,-72.18000000000006,-1.98728969
1258.8,0.0191785,1,1331.02,0.01218908,1,-72.22000000000003,0.006989420000000001
1258.59,0.07897727,1,1331.08,0.3147,1,-72.49000000000001,-0.23572273
1258.45,0.007,1,1331.17,0.02460576,1,-72.72000000000003,-0.01760576
1258.43,0.03396454,1,1331.29,0.0611454,1,-72.8599999999999,-0.02718086
1258.37,0.02559677,1,1331.34,0.12,1,-72.97000000000003,-0.09440322999999999
1258.34,0.2,1,1331.4,0.03817489,2,-73.06000000000017,0.16182511
1258.27,0.02117001,1,1331.45,0.1438911,1,-73.18000000000006,-0.12272108999999999
1258.19,0.40041564,1,1331.58,0.29219188,1,-73.38999999999987,0.10822376
1258.18,0.0163679,1,1331.74,0.55,2,-73.55999999999995,-0.5336321
1258.16,0.00595923,1,1331.76,0.00486649,1,-73.59999999999991,0.00109274
1258.11,0.02209631,1,1331.94,0.10410406,1,-73.83000000000015,-0.08200774999999999
1258.08,0.02093553,1,1332.0,3.8,1,-73.92000000000007,-3.77906447
1258.02,0.00145692,1,1332.01,0.02281009,1,-73.99000000000001,-0.02135317
1258.0,21.30310224,10,1332.03,0.04847074,1,-74.02999999999997,21.254631500000002
1257.98,0.14855716,1,1332.04,0.01952546,1,-74.05999999999995,0.1290317
1257.95,0.06083148,2,1332.09,0.03432668,1,-74.13999999999987,0.026504800000000002
1257.88,0.00794988,1,1332.19,0.03132544,2,-74.30999999999995,-0.023375560000000004
1257.85,0.137208,2,1332.22,0.014,1,-74.37000000000012,0.123208
1257.84,0.02038803,2,1332.24,0.44076612,1,-74.40000000000009,-0.42037809
1257.83,1.00148895,1,1332.29,0.02671393,1,-74.46000000000004,0.9747750199999999
1257.81,0.06837351,1,1332.32,0.014,1,-74.50999999999999,0.05437351
1257.77,0.15611736,2,1332.36,0.01993029,1,-74.58999999999992,0.13618707000000002
1257.73,0.01402805,1,1332.4,0.00446819,1,-74.67000000000007,0.00955986
1257.64,0.01267135,1,1332.48,0.12196118,1,-74.83999999999992,-0.10928983
1257.57,0.56807375,2,1332.54,0.01527905,1,-74.97000000000003,0.5527947000000001
1257.49,0.11685423,1,1332.58,0.01566267,1,-75.08999999999992,0.10119156
1257.48,0.00508526,1,1332.62,0.17160965,1,-75.13999999999987,-0.16652439
1257.43,0.02794125,1,1332.78,0.00129874,1,-75.34999999999991,0.02664251
1257.42,0.08771843,1,1332.84,0.03654395,1,-75.41999999999985,0.05117448
1257.41,0.40081309,1,1333.0,14.62516841,2,-75.58999999999992,-14.22435532
1257.36,2.0781933,1,1333.06,0.00569753,1,-75.70000000000005,2.07249577
1257.33,0.05069163,1,1333.07,0.00136258,1,-75.74000000000001,0.04932905
1257.31,0.02385525,1,1333.22,0.07196296,1,-75.91000000000008,-0.048107710000000005
1257.3,0.0159071,1,1333.33,8.015,2,-76.02999999999997,-7.999092900000001
1257.25,3.0,1,1333.35,0.06301532,1,-76.09999999999991,2.93698468
1257.17,0.80474399,2,1333.44,0.46870395,1,-76.26999999999998,0.33604004
1257.15,0.01988645,1,1333.49,2.0,1,-76.33999999999992,-1.98011355
1257.13,0.00627996,1,1333.64,0.10763623,2,-76.50999999999999,-0.10135627
1257.03,31.3024,1,1333.69,0.052,1,-76.66000000000008,31.2504
1257.0,7.4214309,5,1333.79,5.96726677,1,-76.78999999999996,1.4541641299999997
1256.98,0.18456222,1,1333.89,0.00754651,1,-76.91000000000008,0.17701571
1256.96,0.01976992,1,1334.0,7.33118674,2,-77.03999999999996,-7.31141682
1256.77,316.35548623,1,1334.06,0.02985589,1,-77.28999999999996,316.32563034
1256.75,0.00079093,1,1334.07,0.02449955,1,-77.31999999999994,-0.02370862
1256.62,0.03550506,1,1334.11,0.0190173,1,-77.49000000000001,0.016487759999999997
1256.61,0.05511514,1,1334.44,0.07503279,1,-77.83000000000015,-0.019917650000000002
1256.59,0.06394918,1,1334.47,0.0380942,1,-77.88000000000011,0.025854979999999993
1256.5,0.0217054,1,1334.56,0.02340238,1,-78.05999999999995,-0.0016969800000000007
1256.44,0.007959,1,1334.79,0.055,1,-78.34999999999991,-0.047041
1256.4,1.0120067,2,1334.85,5.00988,1,-78.44999999999982,-3.9978733
1256.25,0.05744415,1,1334.87,0.014,1,-78.61999999999989,0.04344415
1256.22,0.0281784,1,1334.9,0.02089711,1,-78.68000000000006,0.007281289999999999
